customer_id,area,time_of_day,plan_type,tenure_months,latency_ms,packet_loss_percent,churn_flag
8019,HSR Layout,Evening,Basic,5,81.4959787209459,4.490787844989924,0
8020,Electronic City,Night,Basic,5,175.29074282054606,3.3534206928003627,0
8021,Whitefield,Morning,Premium,4,140.5110944842712,6.880464634649018,0
8022,Electronic City,Morning,Standard,6,121.85217101689132,3.319983835673167,0
8023,Yelahanka,Evening,Basic,6,191.0739200022948,3.3278292255496904,1
8024,HSR Layout,Night,Basic,1,92.83058711032156,6.054449191056621,0
8025,Rajajinagar,Evening,Basic,1,118.66998408266306,3.417092018382591,0
8026,Electronic City,Evening,Standard,6,80.1553163401736,4.239104255817512,1
8027,Yelahanka,Afternoon,Basic,4,71.04359685928236,3.146724696068736,1
8028,Yelahanka,Night,Premium,2,94.67373986427748,2.0450994959554523,0
8029,Yelahanka,Morning,Basic,5,99.5134613536251,3.255333165253787,0
8030,Indiranagar,Morning,Standard,2,94.90178458703019,2.4655801163800413,0
8031,Yelahanka,Morning,Basic,4,135.42757310850482,10.0,1
8032,Indiranagar,Evening,Basic,2,135.02148117228464,3.308584677191951,0
8033,Rajajinagar,Night,Standard,1,62.41356716621547,2.809572119153641,0
8034,HSR Layout,Afternoon,Standard,3,179.86192973012203,6.1672840677673015,0
8035,Koramangala,Morning,Basic,2,64.19574290879041,6.036035365128638,1
8036,Indiranagar,Night,Standard,3,53.62067719988228,1.7338291754611777,0
8037,Yelahanka,Morning,Premium,2,191.80294697835413,4.574132394234664,1
8038,Yelahanka,Afternoon,Basic,4,84.86177584981064,3.339144999569857,0
8039,Whitefield,Night,Basic,3,157.85429780755476,4.712940200465654,0
8040,Yelahanka,Evening,Standard,2,110.80910380087948,3.3364429995501337,0
8041,HSR Layout,Evening,Standard,4,89.74596398569147,0.0,0
8042,Electronic City,Morning,Basic,6,80.7180683964271,5.374033171461748,0
8043,Electronic City,Morning,Basic,1,159.01899638355195,5.127129605198285,1
8044,Yelahanka,Night,Standard,5,93.32188239081265,0.9157353368163683,0
8045,Whitefield,Afternoon,Premium,4,194.7640322897647,6.488693423152396,1
8046,Indiranagar,Morning,Standard,4,63.873882552351205,6.489813857505848,1
8047,HSR Layout,Night,Basic,1,210.7500516103662,7.001515784906253,1
8048,Whitefield,Afternoon,Standard,3,40.0,0.1282912774648315,0
8049,Indiranagar,Morning,Basic,2,154.2547769387566,6.110780050370012,0
8050,HSR Layout,Morning,Basic,3,81.22736270905426,1.8872330121551966,0
8051,Yelahanka,Night,Standard,4,60.42454200164052,0.94397969581523,0
8052,Electronic City,Morning,Premium,6,134.99797849184353,2.7149425041116375,0
8053,HSR Layout,Evening,Premium,2,173.79406045699466,3.4289455150647714,0
8054,Yelahanka,Afternoon,Basic,5,130.21776479555058,2.71744119924535,0
8055,Rajajinagar,Afternoon,Premium,5,137.80095448856648,6.96527915047772,0
8056,Koramangala,Evening,Basic,2,150.18473302950358,1.410776557071963,0
8057,HSR Layout,Night,Basic,4,170.85116239251568,6.4311146711641065,1
8058,Koramangala,Evening,Premium,6,222.28412502659137,2.9255582808394065,1
8059,HSR Layout,Evening,Premium,1,102.76802900069677,4.235556340780296,1
8060,Koramangala,Afternoon,Basic,6,163.92012255474572,3.305466789133751,1
8061,Rajajinagar,Night,Basic,3,111.33876550471501,1.9802254864328908,1
8062,Electronic City,Morning,Basic,6,131.26267884129354,1.9227020893650986,0
8063,Indiranagar,Evening,Standard,6,174.10702976818737,0.7229673659432172,0
8064,Koramangala,Evening,Premium,3,149.04968001771977,0.5000495117918633,0
8065,Rajajinagar,Night,Basic,1,102.7026265589946,3.5677112480600077,1
8066,Koramangala,Evening,Standard,1,145.23288850662777,7.432780415610319,1
8067,Electronic City,Night,Basic,5,157.64265476277063,1.2046485902033726,0
8068,Koramangala,Morning,Basic,1,171.53708765291984,4.439345598862404,0
8069,Rajajinagar,Night,Premium,2,197.0778196802921,3.628474250176608,1
8070,Yelahanka,Morning,Premium,5,229.62336735231492,7.230216172066861,1
8071,Rajajinagar,Night,Basic,4,140.12616888219608,5.188967349274111,0
8072,Whitefield,Evening,Basic,5,84.84461003587435,2.375057292677099,0
8073,Electronic City,Morning,Basic,6,155.83297240905,1.0256143516417624,0
8074,Yelahanka,Evening,Standard,6,73.1012577769133,0.0,0
8075,Whitefield,Morning,Basic,5,235.10875957600376,2.094653455187361,1
8076,Electronic City,Night,Standard,3,112.12714348233779,9.404220292332736,0
8077,Yelahanka,Night,Basic,1,189.25660969077828,2.531337582434689,1
8078,Koramangala,Night,Basic,6,155.77607536044908,0.0,1
8079,Yelahanka,Afternoon,Premium,6,152.21932508895088,0.0,0
8080,Rajajinagar,Afternoon,Basic,2,60.94424662338254,7.959108952241445,1
8081,Whitefield,Morning,Premium,1,100.58599317223246,2.883690867621211,0
8082,Koramangala,Afternoon,Standard,6,120.28402297734044,5.007660656221892,0
8083,Rajajinagar,Night,Premium,3,121.29582911421822,4.7799135990453525,0
8084,Electronic City,Afternoon,Basic,6,144.64142137382055,2.425465857075125,0
8085,Yelahanka,Afternoon,Standard,1,106.93119797500833,2.818449831844274,1
8086,Rajajinagar,Evening,Basic,2,164.5014507508418,1.6535482560339583,0
8087,Koramangala,Morning,Premium,1,135.18620440285463,0.0,0
8088,Whitefield,Morning,Standard,3,172.8732025404198,6.560908758379144,1
8089,Whitefield,Morning,Basic,2,65.74489657536358,6.004279399926228,0
8090,Yelahanka,Afternoon,Basic,1,179.04585690438557,3.9522170148220064,1
8091,Rajajinagar,Night,Premium,3,221.46466048611998,4.189971823441358,1
8092,Koramangala,Evening,Premium,3,132.02611280964197,6.466733823028775,1
8093,HSR Layout,Morning,Premium,5,200.35378407821997,0.0,1
8094,Electronic City,Afternoon,Premium,6,138.61222819440474,5.294714812781347,1
8095,Electronic City,Night,Premium,2,119.07779093180854,6.577100336289772,0
8096,Koramangala,Evening,Standard,2,150.54561812164235,8.726816993531624,0
8097,HSR Layout,Evening,Basic,6,218.4599849192781,6.318682508993302,1
8098,Whitefield,Morning,Basic,1,214.44357410885328,7.988304710762806,1
8099,Yelahanka,Morning,Standard,5,63.44303865079826,3.452689767116428,0
8100,Indiranagar,Night,Standard,2,88.56575900977589,4.042880793396062,1
8101,Indiranagar,Afternoon,Standard,3,135.64507617329414,1.9818589549702725,1
8102,Yelahanka,Night,Basic,2,104.6458631124083,2.478907212060162,0
8103,Koramangala,Morning,Standard,5,159.11805360071963,6.361408120268575,1
8104,HSR Layout,Night,Basic,6,133.07422910895707,5.0862342935548455,0
8105,HSR Layout,Afternoon,Standard,4,117.32884114631912,5.31891003741115,0
8106,Electronic City,Evening,Standard,6,238.87016880627402,0.16256767513218584,1
8107,Whitefield,Evening,Basic,3,179.13530443774363,5.24898371558362,1
8108,Rajajinagar,Evening,Premium,2,175.74391193109346,7.425866028315549,0
8109,HSR Layout,Evening,Standard,6,99.6393941980991,5.121647502094089,1
8110,Yelahanka,Morning,Premium,3,138.14065630489472,1.6056073050118025,1
8111,Rajajinagar,Morning,Basic,1,133.14861709748646,3.9119934764299935,0
8112,Indiranagar,Afternoon,Basic,3,144.6914531809966,7.557553912832034,1
8113,Rajajinagar,Afternoon,Basic,2,117.98646423250334,4.784342671501401,0
8114,Whitefield,Afternoon,Basic,1,186.12705390683277,7.177885903200593,1
8115,Yelahanka,Afternoon,Basic,1,206.55605488874926,8.801102591859602,1
8116,Whitefield,Night,Basic,1,178.2720582123947,3.546650257522211,0
8117,Rajajinagar,Afternoon,Premium,4,134.99904968850356,1.3517427727288713,1
8118,Koramangala,Evening,Premium,4,119.85470033923522,2.7683218162841152,1
8119,HSR Layout,Evening,Premium,1,194.12276347391676,8.838118952923516,1
8120,Yelahanka,Evening,Premium,6,156.1901494371266,6.108154619564152,1
8121,Koramangala,Night,Standard,6,167.82354468887578,4.628825751380449,0
8122,Rajajinagar,Afternoon,Standard,6,155.29536705419616,6.713543450109228,1
8123,HSR Layout,Evening,Basic,2,102.85214443768015,2.8948913403160006,0
8124,Electronic City,Evening,Basic,1,218.16947037183036,3.209483477158308,0
8125,Koramangala,Evening,Premium,6,262.68832105367426,2.2586841591247286,0
8126,Koramangala,Evening,Premium,1,118.3961334051994,9.454774022829097,0
8127,Rajajinagar,Morning,Premium,3,138.03349664337347,4.488804552918066,0
8128,Indiranagar,Afternoon,Premium,6,120.96906612634898,3.7590111923486553,0
8129,Rajajinagar,Afternoon,Basic,3,106.85596451806613,4.565865774781747,1
8130,Koramangala,Night,Standard,3,169.8144297168261,3.7891212611484444,0
8131,HSR Layout,Morning,Standard,6,111.04594980172436,1.8758065960643293,0
8132,Indiranagar,Night,Premium,5,92.24012193467769,6.71358417964195,1
8133,Rajajinagar,Evening,Premium,3,162.31135708445152,0.0,1
8134,Yelahanka,Night,Standard,6,96.2664827721122,4.540531653485523,0
8135,Rajajinagar,Evening,Basic,3,109.19959428364143,5.594101288073494,0
8136,Koramangala,Evening,Basic,2,106.18656418077812,0.19886158452749214,0
8137,Koramangala,Afternoon,Basic,4,163.1259985472625,5.16788097619021,0
8138,Electronic City,Afternoon,Premium,4,143.70810571982534,2.8886712432615944,0
8139,Rajajinagar,Afternoon,Basic,4,46.557774949851435,0.0,0
8140,Koramangala,Afternoon,Basic,5,154.2873559202244,4.472059086061505,0
8141,Yelahanka,Afternoon,Basic,1,98.74159324697328,6.323911419011514,1
8142,Whitefield,Morning,Premium,3,216.88296322210726,10.0,1
8143,Indiranagar,Afternoon,Standard,2,40.0,3.0219800668756345,1
8144,Whitefield,Night,Standard,5,158.79934860849377,5.242408685294325,1
8145,Indiranagar,Evening,Basic,4,178.91137937126183,6.331125208246226,0
8146,Yelahanka,Afternoon,Basic,5,79.66240573085348,4.349987586747485,0
8147,Rajajinagar,Morning,Basic,2,126.06673423582926,5.830093292432509,1
8148,Electronic City,Night,Premium,6,144.76669106623078,2.9334078027430985,0
8149,Koramangala,Night,Premium,5,132.4820403648943,3.5538967506321724,0
8150,Koramangala,Evening,Standard,4,164.3637794126005,0.8620983874407382,0
8151,Koramangala,Night,Basic,1,147.8864148782844,3.065646894384418,0
8152,Rajajinagar,Night,Premium,4,179.31977619371872,0.0,0
8153,Indiranagar,Night,Standard,4,156.48950234897723,0.11334326597109401,0
8154,Yelahanka,Night,Basic,4,145.4637477630104,6.2074900709829475,0
8155,Koramangala,Morning,Basic,5,126.1834312694556,0.7681870373505819,0
8156,Whitefield,Evening,Standard,2,152.36692729388335,6.341217396126929,1
8157,Koramangala,Afternoon,Standard,4,227.41535835620283,3.6039054067432597,1
8158,Rajajinagar,Night,Premium,6,135.6838648977664,3.609503679527972,0
8159,Yelahanka,Morning,Premium,5,76.32885991547286,2.147844187693104,0
8160,Electronic City,Evening,Basic,2,194.79279794775252,3.923689074126277,0
8161,Yelahanka,Afternoon,Standard,1,243.78335586011843,7.853442344245862,1
8162,Whitefield,Evening,Basic,4,168.87688949551028,2.1909905672313217,0
8163,Koramangala,Morning,Standard,3,238.24696160927442,3.132949105038451,1
8164,Koramangala,Morning,Standard,5,147.14867365885237,5.969577421256253,0
8165,HSR Layout,Morning,Standard,6,287.4490463578051,1.108740227310943,0
8166,Indiranagar,Night,Premium,1,66.57726642866065,0.8757681743943992,1
8167,Whitefield,Morning,Standard,1,132.4668436477351,3.879314070140093,0
8168,HSR Layout,Afternoon,Premium,1,169.95645170764035,6.998221865521167,1
8169,Yelahanka,Night,Basic,5,101.76416120349748,3.7816077206298506,0
8170,Electronic City,Evening,Basic,2,199.1397292116106,3.3123774187153217,0
8171,Indiranagar,Afternoon,Standard,3,167.3487882399419,3.914999313838717,0
8172,Whitefield,Night,Premium,6,129.22221507412482,3.775001784249898,1
8173,Koramangala,Morning,Basic,2,161.48827987712502,2.381667751000316,0
8174,Yelahanka,Evening,Basic,4,149.95227049291765,6.326528234883556,0
8175,Whitefield,Morning,Standard,3,172.48553603928258,4.561239037582398,0
8176,Koramangala,Afternoon,Standard,2,128.35161676674247,2.7212260503355976,0
8177,Indiranagar,Afternoon,Premium,4,40.0,4.159461907087371,0
8178,Koramangala,Night,Standard,3,183.19517525533996,3.185878340664151,1
8179,Electronic City,Afternoon,Premium,5,136.74274237665418,0.4478985605249708,0
8180,Yelahanka,Evening,Premium,6,100.7109336290327,9.419715656351094,0
8181,Rajajinagar,Night,Basic,6,121.2617986863133,4.329827177569045,0
8182,Koramangala,Evening,Standard,4,130.1702273206324,1.5061756898043455,1
8183,Electronic City,Morning,Standard,2,65.64061485654415,1.1348040213982844,0
8184,Rajajinagar,Evening,Premium,3,95.58812790502597,0.28547172053043113,0
8185,Yelahanka,Evening,Basic,4,134.25289444979398,2.1613556987397877,0
8186,Indiranagar,Afternoon,Basic,4,131.48816547260574,1.0351785344559787,0
8187,Indiranagar,Morning,Basic,5,93.32154194565828,3.4553341141789913,0
8188,Yelahanka,Afternoon,Standard,4,75.58669473382898,8.102137473817661,0
8189,Yelahanka,Morning,Basic,3,97.34887291156903,2.245381700639185,0
8190,Whitefield,Morning,Standard,1,154.83625096140318,10.0,0
8191,Electronic City,Evening,Premium,3,107.67935602045716,5.6378781430453175,1
8192,Electronic City,Afternoon,Standard,3,183.60204790585416,9.488764556733635,1
8193,Yelahanka,Evening,Standard,5,198.10595551698626,0.762011098189376,1
8194,HSR Layout,Evening,Premium,5,227.19271300558887,2.248735208303002,0
8195,HSR Layout,Evening,Standard,6,171.2269240539006,2.3814227232089067,1
8196,Rajajinagar,Morning,Basic,6,161.12048329656974,3.809196514959374,0
8197,Rajajinagar,Afternoon,Basic,4,208.86887838105093,5.700490855666399,1
8198,HSR Layout,Afternoon,Standard,6,79.08887660304457,0.19185809969907863,0
8199,Yelahanka,Evening,Basic,5,171.316497393935,6.174342300814395,1
8200,Yelahanka,Morning,Standard,4,187.46178419433903,2.24849413736048,0
8201,Rajajinagar,Afternoon,Premium,1,139.4823697481474,8.558461815234889,1
8202,Koramangala,Night,Standard,2,181.1309564762025,4.8825619328318615,1
8203,Yelahanka,Afternoon,Basic,5,123.30466131975635,7.134078361298679,1
8204,HSR Layout,Evening,Basic,5,141.97328424918535,2.859990680052084,0
8205,Electronic City,Night,Premium,1,158.32559151602092,5.372969596813272,1
8206,Yelahanka,Morning,Premium,5,156.84138536359566,2.822976274714588,0
8207,Yelahanka,Night,Standard,6,70.51868097443902,5.5229088571052,0
8208,Koramangala,Night,Basic,6,114.31544844829173,4.597000495542328,0
8209,Rajajinagar,Evening,Standard,6,142.1168511700862,7.8318334098348235,0
8210,Yelahanka,Afternoon,Basic,1,159.60675312105042,6.350094559418324,0
8211,Indiranagar,Morning,Basic,4,173.66246149208536,5.188624415608019,0
8212,Whitefield,Night,Basic,5,141.22098055741642,4.47542601104003,0
8213,HSR Layout,Evening,Standard,5,195.40225443304513,4.192132422160597,0
8214,Indiranagar,Afternoon,Basic,6,125.37460304687355,0.2777340283854546,0
8215,Rajajinagar,Night,Basic,4,182.84228470887427,1.174426123089507,0
8216,Electronic City,Evening,Basic,5,132.5010733603142,1.7410717194507601,0
8217,Whitefield,Evening,Standard,3,94.14721167154761,8.146450706550434,1
8218,Indiranagar,Evening,Standard,1,270.92500397661956,2.668742098509947,1
8219,Whitefield,Morning,Basic,2,164.9599216787541,2.8771351977330033,0
8220,HSR Layout,Afternoon,Premium,3,47.95435868842155,5.5250778936225595,1
8221,Rajajinagar,Night,Standard,2,185.17651268761213,1.7056409185689625,0
8222,Yelahanka,Afternoon,Basic,3,148.22720088577992,7.530761202108791,1
8223,Electronic City,Afternoon,Basic,3,183.35158214400246,0.0,1
8224,Rajajinagar,Night,Standard,3,167.09687580446993,7.086981134236843,0
8225,Whitefield,Afternoon,Basic,1,101.81990444873588,8.640259641021341,1
8226,Indiranagar,Morning,Basic,2,186.0051575955705,4.856658692341801,1
8227,HSR Layout,Night,Standard,4,106.8621836459862,2.2618220052755844,0
8228,HSR Layout,Night,Standard,4,99.63364944728954,6.3743862926196435,0
8229,Rajajinagar,Evening,Premium,6,123.25284916052031,2.1383300266916345,1
8230,Yelahanka,Afternoon,Premium,5,88.09814518950765,9.278787418160658,0
8231,Indiranagar,Night,Premium,1,165.05552734166758,5.4184818449927015,1
8232,Yelahanka,Night,Basic,6,244.28137014152696,1.7090046177644158,1
8233,Yelahanka,Morning,Basic,6,84.8024423950445,6.072788586866612,0
8234,Indiranagar,Evening,Premium,1,208.7427860658256,1.4169179265669545,1
8235,Whitefield,Night,Standard,1,110.06343171290345,2.0236371825868247,0
8236,Rajajinagar,Morning,Standard,3,110.31719583733019,5.932813311871891,1
8237,Rajajinagar,Night,Basic,1,82.92497180249691,2.2445993824358452,1
8238,Koramangala,Night,Basic,4,157.14817641828478,4.3092191620500175,1
8239,Rajajinagar,Night,Basic,1,73.81491890143634,5.44598713581188,0
8240,HSR Layout,Morning,Standard,3,116.29952973642473,2.317490931625677,0
8241,Whitefield,Afternoon,Basic,2,195.44261396018922,2.638019311943368,1
8242,Indiranagar,Night,Standard,6,218.18225264990457,8.294004395422638,1
8243,Rajajinagar,Night,Standard,1,92.49089077476934,5.703476460916522,1
8244,Whitefield,Afternoon,Basic,6,124.78881381518981,3.97397152757899,1
8245,Rajajinagar,Night,Basic,2,132.90465871053433,3.7864388436472245,1
8246,Indiranagar,Evening,Basic,5,66.42357663086568,1.0170027125499161,0
8247,Electronic City,Night,Basic,3,111.30523441807051,5.194456995966726,1
8248,Indiranagar,Evening,Basic,6,108.27535170917423,4.280182625006885,0
8249,Indiranagar,Afternoon,Basic,1,164.4351291740481,6.292182353850759,1
8250,Indiranagar,Morning,Standard,5,152.26453070275298,0.0,1
8251,Rajajinagar,Afternoon,Standard,5,146.19307889278406,3.498410124507176,0
8252,Koramangala,Night,Basic,2,129.44598242510963,3.781440893395064,1
8253,Indiranagar,Evening,Standard,6,205.56990621520427,4.846415005173536,1
8254,HSR Layout,Morning,Premium,6,138.91251575575853,4.581420795428639,1
8255,HSR Layout,Night,Standard,4,189.67518702168317,5.315650068876408,1
8256,Whitefield,Morning,Basic,4,169.48469654173678,3.5110455518209083,0
8257,Koramangala,Morning,Standard,4,147.63769283247092,0.8810168482771306,1
8258,Whitefield,Night,Standard,6,184.46714419899922,0.3520149706058504,1
8259,HSR Layout,Afternoon,Premium,6,124.59543934527548,3.845429547262826,0
8260,Yelahanka,Night,Premium,4,95.27091865186534,10.0,0
8261,HSR Layout,Night,Basic,3,138.5234380621026,5.457350927155751,1
8262,Electronic City,Afternoon,Standard,1,215.12269637691284,10.0,0
8263,Indiranagar,Evening,Premium,1,150.7012296445402,5.737235788764595,1
8264,Yelahanka,Night,Premium,3,114.77749639094004,1.3663406711247248,1
8265,HSR Layout,Morning,Standard,2,99.44637510512037,3.6796697152324653,1
8266,Rajajinagar,Night,Basic,1,63.90821763860012,10.0,1
8267,Rajajinagar,Night,Basic,6,98.99825527024261,5.937661547715326,1
8268,Whitefield,Morning,Standard,5,155.0203996543578,5.863260642842654,0
8269,Yelahanka,Afternoon,Standard,6,128.12611737715025,2.2691357926919165,0
8270,Whitefield,Evening,Premium,1,151.11057538944908,4.014243028115435,1
8271,Indiranagar,Evening,Premium,3,94.39692155451027,1.3247416985214038,1
8272,Indiranagar,Morning,Basic,2,191.3315919495261,2.912234303873177,1
8273,Electronic City,Afternoon,Standard,1,177.6237183551239,4.397677302461031,0
8274,Koramangala,Night,Basic,3,111.88989392283311,2.4591294444635676,0
8275,Whitefield,Night,Standard,5,69.41665916563639,6.392222735887001,0
8276,Indiranagar,Night,Standard,4,152.51119163105955,2.555195908464677,0
8277,Whitefield,Night,Basic,5,41.68359217630304,4.802992279949991,0
8278,Indiranagar,Night,Basic,5,74.2362330358947,6.4697188899736116,0
8279,HSR Layout,Morning,Basic,2,119.82100208781313,9.193020809625075,0
8280,Whitefield,Night,Basic,1,95.92323377339318,4.91465251273049,1
8281,HSR Layout,Night,Premium,4,204.74574071665091,1.4337546447770704,1
8282,Whitefield,Afternoon,Basic,3,123.52759734736205,3.961640604392852,0
8283,Koramangala,Night,Basic,4,164.3740980439955,8.900380958178328,0
8284,Electronic City,Evening,Basic,1,40.0,6.375187701568861,1
8285,Rajajinagar,Morning,Premium,2,50.77607702490995,4.481737597048664,1
8286,Rajajinagar,Morning,Basic,1,106.20420631972002,5.43532225937998,1
8287,Rajajinagar,Morning,Basic,3,150.67106304778147,4.699012877611313,0
8288,HSR Layout,Evening,Standard,4,76.47901833348938,0.8102112111256305,0
8289,Yelahanka,Night,Basic,5,158.13879193620775,4.513509852604033,0
8290,Indiranagar,Morning,Basic,1,207.4175227712621,2.260005404591503,1
8291,Rajajinagar,Evening,Standard,6,100.56838901560096,2.6357630646827386,1
8292,Koramangala,Afternoon,Basic,2,139.42680704612616,3.291221231504667,0
8293,Rajajinagar,Night,Premium,2,126.29197168194146,0.0,1
8294,Whitefield,Evening,Standard,4,118.8034262159427,3.5808427419611086,1
8295,HSR Layout,Night,Standard,5,155.91792804816737,0.0,0
8296,Yelahanka,Afternoon,Basic,3,140.4376134155558,6.092939965621239,0
8297,Whitefield,Evening,Premium,5,130.87626073166223,0.0,0
8298,Yelahanka,Night,Standard,4,147.07220156847626,0.0,1
8299,Whitefield,Evening,Basic,5,183.13972741880704,0.0,0
8300,Whitefield,Morning,Basic,4,170.18800720323208,4.780298930078968,0
8301,Electronic City,Night,Standard,5,52.250336291697934,3.984999689162814,1
8302,Electronic City,Evening,Premium,1,95.70642788421429,8.26664974842145,1
8303,Indiranagar,Morning,Premium,2,169.2184434445318,5.080302997725079,1
8304,HSR Layout,Afternoon,Standard,4,269.07899530658165,0.0,1
8305,Koramangala,Night,Standard,4,107.25386104725709,1.8961089544397263,0
8306,Koramangala,Night,Basic,2,65.08102359888346,4.482139425837943,0
8307,Koramangala,Afternoon,Standard,6,253.9162317397729,4.82871768959625,1
8308,Whitefield,Morning,Premium,6,203.33681003558087,0.0,1
8309,Electronic City,Afternoon,Standard,3,200.0528138086222,6.254895659208354,1
8310,HSR Layout,Night,Basic,4,145.50883193909158,1.8342837927130238,0
8311,Whitefield,Evening,Basic,1,137.45958812891982,1.884848617761981,0
8312,Yelahanka,Morning,Basic,5,132.877579491878,6.683667578893621,1
8313,Electronic City,Morning,Standard,1,178.03946779882057,4.026712326869348,0
8314,Electronic City,Morning,Premium,4,202.61282591411913,4.849504243527834,0
8315,Rajajinagar,Afternoon,Basic,3,148.1550646402066,5.32131106739688,0
8316,Rajajinagar,Afternoon,Basic,4,178.7520055895235,0.10681128578794352,0
8317,HSR Layout,Evening,Standard,3,209.6018402045111,4.624037013063738,0
8318,Yelahanka,Evening,Premium,2,186.9172507302465,8.812080259365553,1
8319,HSR Layout,Morning,Standard,5,169.1253605546065,3.47739034029225,0
8320,HSR Layout,Evening,Basic,1,103.91021991546955,4.938383623524243,0
8321,Whitefield,Afternoon,Basic,3,107.47057403788503,10.0,1
8322,Indiranagar,Evening,Standard,1,53.78043798575894,7.860375541969877,1
8323,HSR Layout,Afternoon,Premium,2,159.28586626891743,2.9025171566545254,0
8324,Rajajinagar,Evening,Basic,4,145.65879612381485,5.227361161502067,1
8325,Indiranagar,Night,Standard,3,203.63952731058913,5.8843648456551065,1
8326,Whitefield,Afternoon,Standard,5,162.83300249544058,9.394185774519075,1
8327,Indiranagar,Night,Standard,3,123.80533091108907,1.7178702447722616,0
8328,Koramangala,Afternoon,Basic,6,115.76220866594808,10.0,1
8329,Yelahanka,Evening,Premium,4,157.27295145622796,4.723172227418779,0
8330,Indiranagar,Night,Standard,4,152.62018614839366,3.217895284703176,0
8331,HSR Layout,Evening,Standard,5,231.15274628816792,5.554064596187986,1
8332,Whitefield,Afternoon,Standard,5,134.56646340271098,3.0926872946473853,1
8333,Yelahanka,Night,Premium,2,164.32866457729227,3.1629627744834456,0
8334,HSR Layout,Morning,Standard,1,221.7384740869918,2.577513868990981,1
8335,Yelahanka,Evening,Standard,3,132.680312052099,2.636364242397461,0
8336,Rajajinagar,Afternoon,Basic,2,123.47065494887416,0.0,0
8337,Koramangala,Night,Basic,1,73.30476218614142,0.0,0
8338,Rajajinagar,Evening,Basic,2,121.9818775786175,1.9919519078673198,0
8339,HSR Layout,Night,Premium,6,158.89321565705617,4.671269784167911,0
8340,HSR Layout,Evening,Premium,5,208.70792034358098,2.188998962209425,1
8341,HSR Layout,Evening,Basic,5,71.28601593724952,9.290192202013056,0
8342,Electronic City,Evening,Basic,4,95.12317752963989,5.59547683318365,0
8343,Koramangala,Night,Basic,3,45.78402823980923,2.3235232874814313,0
8344,Yelahanka,Night,Premium,3,230.13351473249045,8.5157865597373,1
8345,HSR Layout,Evening,Basic,3,148.05655441636088,3.460399441611516,0
8346,HSR Layout,Morning,Standard,2,118.33264451249221,3.4402988680587745,0
8347,Yelahanka,Morning,Premium,2,50.167676267842324,5.60573634129761,1
8348,Rajajinagar,Morning,Standard,3,139.90239166925573,3.815367838355308,0
8349,Rajajinagar,Afternoon,Premium,4,119.80090885015389,4.245165594868854,1
8350,HSR Layout,Morning,Standard,1,50.338071375808596,5.680583849209743,0
8351,Whitefield,Night,Standard,6,125.6104162673854,1.1472811851370381,0
8352,Electronic City,Morning,Standard,2,201.25997027917293,3.7328419738916554,1
8353,Rajajinagar,Night,Basic,3,126.98385290724688,1.6523626881588207,0
8354,Whitefield,Afternoon,Premium,5,198.82649846976085,4.873452071449531,0
8355,Electronic City,Night,Standard,2,217.83792231539474,0.47238650935159354,0
8356,HSR Layout,Night,Basic,1,126.57996311837111,7.936965737698805,1
8357,Koramangala,Night,Basic,2,135.5313914531273,2.5204334447086905,0
8358,Indiranagar,Morning,Basic,1,165.07317571985135,3.16605698295297,0
8359,Indiranagar,Evening,Standard,1,191.13241316602387,3.712955138557022,1
8360,HSR Layout,Night,Basic,2,211.1217990266303,1.585264156905311,0
8361,Rajajinagar,Morning,Premium,1,215.92727773342526,4.580933934406824,0
8362,Whitefield,Morning,Basic,2,103.3223843726181,6.7734725500273525,1
8363,Koramangala,Morning,Basic,2,212.7332357139422,3.1750529769292375,1
8364,Yelahanka,Evening,Premium,4,165.72867638913016,2.9390961718858044,0
8365,Electronic City,Evening,Standard,5,113.90644955603403,5.609485574510748,0
8366,HSR Layout,Evening,Premium,6,82.79057999372901,5.456730830187616,0
8367,Koramangala,Evening,Standard,1,100.07795874455553,4.310922683664665,0
8368,Koramangala,Afternoon,Basic,2,158.2185271529313,7.042976658856077,1
8369,Rajajinagar,Evening,Standard,1,115.43101962978542,5.0329233374015905,0
8370,Electronic City,Evening,Basic,2,158.12360435645616,8.434976467608791,1
8371,Koramangala,Evening,Basic,6,83.64758937443187,3.242992191165955,1
8372,Rajajinagar,Night,Basic,2,102.3104287610128,1.1434683303023867,1
8373,Whitefield,Night,Standard,2,135.50495441195747,7.477782329906841,1
8374,Rajajinagar,Evening,Basic,5,131.39547092843895,0.0,1
8375,Whitefield,Afternoon,Basic,1,76.15045788343224,1.8889663328692419,0
8376,Whitefield,Night,Basic,5,108.54758786397308,1.5392269318811298,0
8377,Yelahanka,Morning,Basic,5,52.801591455923855,4.1527218374469,0
8378,Yelahanka,Night,Basic,5,143.31571518960627,3.8070582554795527,0
8379,Koramangala,Morning,Basic,5,216.38845731290718,7.032330037224698,0
8380,Rajajinagar,Night,Basic,4,101.69442440628572,4.166338426528916,0
8381,Yelahanka,Evening,Basic,1,92.33048514095589,2.5650081830535703,0
8382,Whitefield,Night,Basic,1,189.13098288806964,3.297506668117385,0
8383,Yelahanka,Evening,Premium,2,81.46376859145347,1.6536747621666565,0
8384,Electronic City,Evening,Standard,1,190.27663180386463,5.651416636382429,1
8385,Koramangala,Night,Standard,6,79.90277070118194,7.719237427544286,0
8386,Rajajinagar,Morning,Premium,5,122.22573327328884,4.5222215744811685,0
